left eye - 1 (centre x),left eye - 1 (centre y),left eye - 2 (inner corner x),left eye - 2 (inner corner y),left eye - 3 (outer corner x),left eye - 3 (outer corner y),right eye - 1 (centre x),right eye - 1 (centre y),right eye - 2 (inner corner x),right eye - 2 (inner corner y),right eye - 3 (outer corner x),right eye - 3 (outer corner y),left eyebrow - 1 (inner end x),left eyebrow - 1 (inner end y),left eyebrow - 2 (outer end x),left eyebrow - 2 (outer end y),right eyebrow - 1 (inner end x),right eyebrow - 1 (inner end y),right eyebrow - 2 (outer end x),right eyebrow - 2 (outer end y),mouth - 1 (left corner x),mouth - 1 (left corner y),mouth - 2 (right corner x),mouth - 2 (right corner y),mouth - 3 (centre top lip x),mouth - 3 (centre top lip y),mouth - 4 (centre bottom lip x),mouth - 4 (centre bottom lip y),mouth - 5 (extra x),mouth - 5 (extra y),mouth - 6 (extra x),mouth - 6 (extra y),expression
65.5679871948,32.748779512,57.0218487393,34.0427370951,75.1974389755,30.8830732292,27.1404561826,38.7370948381,36.1981592635,36.9917567026,16.848979592,40.7231692678,54.3478993892,32.3095635958,80.7912767402,27.5324527515,38.3991198776,35.1683070932,12.2942779407,38.9298116951,69.3808775656,74.1786740772,46.6873201431,78.5775536287,55.3307787115,77.4223865548,56.7086086584,80.0341362621,55.3307787115,77.4223865548,56.7086086584,80.0341362621,neu
64.992207792,34.4841558442,58.223896104,36.2955844156,73.4290909091,33.8290909091,31.7007792207,39.4597402598,38.1038961038,39.4545454544,23.4285714284,42.0259740262,54.5902597402,27.1850649349,77.8966448896,22.9686146525,34.8771643702,31.0205627045,16.4129870127,33.4058441558,68.1460419551,70.1390846269,38.2388063335,73.1780456656,50.9493814729,71.7791588384,52.3482683002,74.7216449236,50.9493814729,71.7791588384,52.3482683002,74.7216449236,smile
63.1687535322,34.4902511774,58.7646781791,36.3598116171,71.6309481946,33.7539089483,31.4576138146,37.807535322,40.9926216642,38.0321821034,23.833601256,39.2407817898,60.2538461538,31.4076923077,79.48282586419951,29.73486073243232,47.9923076922,31.3307692306,18.066153846,33.6446153848,64.3341390997,69.1403975792,36.8484248137,73.4386707346,56.2255048768,73.76394546,56.3416744214,75.2973834508,56.2255048768,73.76394546,56.3416744214,75.2973834508,sad
65.0508348793,31.5268679373,57.0470568393,34.4756282678,73.2953280484,30.323292292,30.0267836061,39.8315398885,36.9473435655,39.9819868443,19.5893756112,42.7544233428,51.8943498061,28.559015011,77.0639230897,21.5445437681,36.9276437847,33.2478326868,12.3207286219,37.8991398212,72.9852588968,68.2103558781,38.5360094452,76.5457918703,55.3817507167,76.8080958002,55.4983302411,77.3035587788,55.3817507167,76.8080958002,55.4983302411,77.3035587788,sad
66.07381992328105,37.02755809444361,57.2290691889,39.9595818814,73.33047798314611,37.707008310792986,31.9255669487,35.312087606,38.2417122948,38.0027874562,24.5441513192,35.1643603785,56.068513079309305,29.33267824931172,79.48282586419951,29.73486073243232,39.6110502738,30.4564459932,20.6416127426,26.18765555,58.1465404583,71.4471877282,32.288899841,69.744848256,46.0509705225,72.038526703,46.0330511602,73.8304629899,46.0509705225,72.038526703,46.0330511602,73.8304629899,neu
63.6946584706,34.3108728792,56.0754718467,36.0729343495,72.8895008605,33.7510695846,26.8519813128,39.1029063192,35.7947656748,38.7916439636,18.4185886404,40.5736356035,52.7347922302,29.2920186124,78.4555692156,26.2552839187,37.3315957706,31.8897073267,12.3791492501,34.1581115555,68.3511187605,71.7796901893,33.0090189328,76.5681239242,51.387263339,78.1135972459,51.5249569706,79.0223752152,51.387263339,78.1135972459,51.5249569706,79.0223752152,smile
71.4426947368,33.3893052632,61.2777658434,34.6127175081,79.5216326531,34.3483136413,28.1345856071,33.2928756176,37.7075609022,34.7371428571,20.2718367345,34.1305692803,60.3816111709,27.7720300752,85.5207733622,28.2186895811,41.3500322233,27.538990333,14.8611815252,28.2381095596,73.2499248121,70.5548442533,24.736756176,71.5261868958,52.1232223417,76.6796992482,49.6678839956,84.4234586466,52.1232223417,76.6796992482,49.6678839956,84.4234586466,smile
62.9987370735,32.2856776794,54.6489246819,36.257637046,70.6486728288,30.785610689,29.3084037705,40.949187883,35.5139379517,41.389292578,20.3509105886,44.1435709711,45.725999817,28.6427381717,73.2154845796,21.5978768188,32.7256886611,35.1428937492,12.8983984626,38.8468930173,70.8476684737,72.4517128535,39.16112029,79.6897339023,53.2539530897,79.7965577332,53.8474188166,82.3399822782,53.2539530897,79.7965577332,53.8474188166,82.3399822782,neu
66.8620787847,36.9993355483,58.4922638824,38.1270052205,74.9562411014,38.5780730895,31.6036070244,34.7941148554,39.8230659706,37.0494542006,23.0082581872,35.8967252019,59.4741338396,30.8168960607,80.2840056953,32.9198544536,41.6146812212,28.9650371777,19.329599747,28.0548014555,62.4676896238,77.101154749,30.7967514813,75.8747665198,47.2131412934,76.9505456685,47.2346568759,78.2414806467,47.2131412934,76.9505456685,47.2346568759,78.2414806467,smile
45.4523128736,39.2695118953,39.8914485275,39.1040857249,51.9069875435,40.3656511511,22.2725858344,38.3708235294,36.65260694805725,37.9899019145105,18.0551940261,38.0224530718,32.8460984393,29.4817527011,53.9193277313,30.2539015607,28.1810324132,29.4656662665,16.1162064826,29.4495798319,36.7030348136,66.6587034812,15.3823289315,64.2327827132,24.1377815125,63.9780024007,24.0215846336,66.681090036,24.1377815125,63.9780024007,24.0215846336,66.681090036,sad
61.429678447,32.5693499253,53.0078646092,34.3502239921,67.8068690892,31.5356893977,31.2179193629,36.6685833748,35.3262319562,36.7334992534,22.6381284221,37.0739671479,46.349825784,27.4502737681,70.2662020905,23.9197610752,33.5090094574,31.037730214,17.7543812842,31.5895151817,63.6244366174,69.4932540287,34.7728661025,72.6872115483,47.1761817641,72.4800056464,47.2362315401,74.9515715994,47.1761817641,72.4800056464,47.2362315401,74.9515715994,neu
65.4759183674,37.4974693878,58.0806530611,38.4653061224,72.868702041,39.1353469388,30.4600816326,37.9937959183,38.0786938778,38.9616326531,22.299977143,39.6525191837,56.5432076192,29.2927738776,78.5231847616,30.6151706122,38.5823521088,29.3533605442,14.7482993197,31.8726530612,61.7846384595,78.6050107885,33.0484207725,78.8908339181,47.4275228128,77.4177454829,47.6693731533,78.8028883398,47.4275228128,77.4177454829,47.6693731533,78.8028883398,neu
63.0701298701,33.8113755634,55.9512324411,36.0572488738,71.6374238007,33.7672939306,27.0491386167,38.669514975,35.3130135173,38.7479459314,19.1974556056,39.9215478402,52.3280148424,29.6192949905,77.0849721706,25.5940630797,36.7614100183,31.6853432285,11.2350278293,34.2073469386,67.4243307715,70.4871455077,33.6485555258,75.4937715348,51.2568248079,76.7421150277,51.3893453486,77.6962629207,51.2568248079,76.7421150277,51.3893453486,77.6962629207,smile
64.7333719805,34.9565469783,56.3395886817,36.1743200237,72.1050576751,34.0997338064,28.6544462191,37.6586808635,35.3426008083,37.7786453714,20.064987479,38.4232546583,52.4001183082,28.7040914917,76.3313418119,23.9777580596,35.3254066843,31.6996549343,14.4230306615,29.403056295,65.731400966,77.4043971214,33.3370403232,78.3095336686,48.6052647147,79.6434191068,48.6767228628,80.6438331854,48.6052647147,79.6434191068,48.6767228628,80.6438331854,neu
65.6359527639,36.2910268871,56.7805807736,38.5306122448,76.5249712284,36.2910268871,28.5412113752,37.4751754672,36.444116029,38.7880358491,21.347766175,38.3051091672,47.3619866956,29.4684550065,78.179220256,24.6482412069,35.600665024,32.5533918385,16.6521904762,28.9803278263,62.4834467119,85.213605442,28.9422222222,84.3702857143,42.6273378687,84.5914557821,42.2167800452,86.0625850342,42.6273378687,84.5914557821,42.2167800452,86.0625850342,smile
65.7917918817,36.2884054718,57.8203184571,38.3164835167,74.2702848174,36.5700829783,29.6807355909,38.0629737611,37.990222023,39.4431935409,20.9205651492,39.0488450326,56.8910127887,31.1216952316,80.8544126542,32.7828748684,38.0171845762,32.3587438971,14.79601391,36.2112668846,70.1732583724,70.2832018687,28.4582550082,72.9141056587,49.7004422516,75.6389468492,49.4548910252,82.2740518349,49.7004422516,75.6389468492,49.4548910252,82.2740518349,smile
63.9969007265,34.344954687,56.5108267037,37.6130058803,71.9871822899,32.764325147,32.3099273605,41.2258734002,38.3184448287,40.8502414389,23.0763943273,42.7039612588,49.8836388789,29.755793843,74.2259425806,25.9052231062,36.3898996889,34.4099619509,16.3669318576,39.4994119682,69.8048554259,70.9915221437,37.4811684797,77.3835350319,51.1236350872,76.4891686332,51.3451491092,80.3348183252,51.1236350872,76.4891686332,51.3451491092,80.3348183252,smile
67.9601901035,36.4448420462,55.734293542,38.544617277,74.3177948002,36.2907777468,30.4827509086,39.2433883141,36.2039027119,39.9888979591,16.9954889572,40.2214369585,54.5784735814,29.5272015656,77.2634050882,26.070450098,37.6187866928,32.1557729941,10.7612681018,33.0617299414,66.8073189824,74.1958456807,30.5296785015,76.4243052838,49.8542074363,79.8284875595,49.6718311433,81.1907911657,49.8542074363,79.8284875595,49.6718311433,81.1907911657,smile
65.8387661187,36.058827524,59.0771898138,37.7515622179,75.8784554812,36.1880296188,26.1013198484,38.2265515621,35.7109597253,38.8188838721,16.8418363735,39.3138464874,56.9402925774,30.1651435795,81.0759617123,28.4939136718,38.2458370959,30.4760700739,10.1458551564,33.1189452773,67.9932549549,79.5389850975,32.1107192857,81.4366191955,53.6747431255,82.0979159265,52.9846943626,82.8483436932,53.6747431255,82.0979159265,52.9846943626,82.8483436932,smile
65.7600796418,36.8777833085,57.9934295672,37.356163929,75.8026958689,37.7253612082,28.755931641,40.3671478345,36.1004811684,40.2545876886,19.9165833748,42.6341091754,52.8345644597,30.51860229,78.2451448484,29.6131090092,37.1321055251,33.8938775508,12.6235141861,34.2176684917,67.1983054291,80.7571573393,33.0970411184,82.5992147481,49.7169183376,80.9599248859,49.994336622,82.9270727204,49.7169183376,80.9599248859,49.994336622,82.9270727204,neu
63.3353886235,36.9611810682,57.0719062095,38.6792010421,72.8447242729,37.3605731654,29.710377768,38.0008684325,38.6618323925,38.9391228832,23.018341294,38.5267980895,55.564229137,30.3923577942,77.4320537137,32.0451584889,40.0851149382,31.4412505428,19.6793832837,32.2040816326,66.2354929741,70.5325749717,31.1277205037,71.3061746242,48.0786540684,74.6736084066,47.8966306208,75.3334434041,48.0786540684,74.6736084066,47.8966306208,75.3334434041,sad
67.7182356813,34.3935483871,59.5437946018,37.0240842658,75.7903884135,34.8248847925,28.8671494405,39.9701119157,37.1993364054,41.0120974324,19.9803870968,42.8391152075,53.3335907555,28.0087767091,82.0649508608,26.8352335887,38.3900120853,31.4584225287,11.7758132702,39.37308744,73.7687468659,73.8896507357,33.5557119743,80.1182221645,53.4756593083,76.0710858906,54.1071273794,81.0941273652,53.4756593083,76.0710858906,54.1071273794,81.0941273652,sad
61.7807686828,30.8768487829,54.3323472301,33.7659916404,71.9317625129,30.0675768324,23.1468816396,36.0660277105,34.1929340294,36.8800987183,15.0181678281,36.845904312,55.9193733639,29.9698147116,78.5479447926,22.7151398183,37.9518365816,28.9173230171,7.89117023163,30.3028531546,66.9461794019,78.8497389656,32.8607498813,83.545325107,52.8028476508,82.7532985289,53.1988609395,83.4321784527,52.8028476508,82.7532985289,53.1988609395,83.4321784527,neu
66.8552074933,32.7107747657,58.4095775697,36.0890267354,73.409570126,32.0395548664,32.1312077416,39.7164940141,38.6384963713,40.4918305316,22.1902859625,42.0425035667,52.8504187086,28.9861422988,77.1316915824,22.1278084485,40.4153588487,32.9002419204,14.5060976366,35.3595434527,70.9805577559,75.7866899336,40.9985963392,81.5801766898,56.6970765823,78.670084264,57.2310384951,79.5244233247,56.6970765823,78.670084264,57.2310384951,79.5244233247,neu
68.8302690706,39.4295034673,60.0328876562,39.1264576977,78.6939029126,41.5060859916,29.3086269069,33.364327323,37.725736477,35.4648765605,20.6390679612,32.7310735088,57.054646189,33.9628295054,83.2848819728,38.3900139714,42.6413313488,30.3012483677,16.7439665774,27.7714286731,65.7660073967,75.6669704775,22.2691181555,68.7396076879,42.8557636875,75.7321180898,42.4865938835,82.9852189421,42.8557636875,75.7321180898,42.4865938835,82.9852189421,sad
66.5187384044,37.5038961037,59.2942486084,39.5267532467,75.3457513916,38.1081261596,30.4131027831,40.3443027831,37.4631539887,40.0521706865,22.1997773655,40.577588126,52.3552750682,30.5210142572,80.2083362928,27.3863203795,39.4573158847,33.2638714001,15.1909758812,31.7940482374,66.2121855521,81.3933357129,33.3798293372,82.4584192006,49.4255436227,81.6711835793,49.402389634,82.2268793123,49.4255436227,81.6711835793,49.402389634,82.2268793123,sad
66.7929251704,36.9774149656,58.6269387752,37.8470748296,76.3776870752,37.3610884352,29.405170068,36.114829932,38.1463945578,37.5978231296,20.4103401361,36.1708843536,57.8862585032,29.2745578232,80.8304761904,31.0965986392,40.6780952381,29.1395918368,14.6296598639,29.544489796,66.1304816328,75.5223510208,30.652,75.948,49.5836734694,78.7130612248,49.4889795918,79.66,49.5836734694,78.7130612248,49.4889795918,79.66,sad
65.7548935333,38.0590390953,57.2564819277,38.9227951807,75.2438416522,38.9315564299,30.3609933612,37.1365311042,38.6383122697,38.5202930909,21.2044573394,37.3741155643,56.1864239323,31.3103253178,80.3508379969,32.2871475453,41.2824652407,30.9877288089,17.8942183755,31.245806016,64.2826816326,74.4688959921,30.0117202358,73.8128841901,48.040734251,75.6759577081,47.9050076709,77.4548807474,48.040734251,75.6759577081,47.9050076709,77.4548807474,sad
64.3947392288,36.2760997733,56.3141950112,37.1584580501,70.7105668933,36.4850793653,31.0508843536,38.9696145125,39.0153287984,39.0392743765,22.6252916101,40.4542984128,56.4507936507,32.6596825397,75.4349206347,30.3231746032,46.5498412699,32.864126984,14.8609523808,36.631746032,63.1693211563,79.9922179371,35.3113619723,83.9894968491,50.0926844213,80.1918768944,52.0794345349,82.4110841504,50.0926844213,80.1918768944,52.0794345349,82.4110841504,sad
66.1458551558,34.7828788154,58.4790319672,37.3575582448,74.5850821746,35.0403467579,27.8117392091,39.0167960988,36.9558562399,39.5317319847,19.0532519414,40.5123987721,57.1526819579,28.2232255731,79.6549756188,26.5749683945,35.1162001087,30.4089579194,14.5846487269,34.5296008668,69.9204912408,76.2117247604,32.3244500636,81.2841033048,50.4387502258,80.6349720068,50.7945241104,85.44,50.4387502258,80.6349720068,50.7945241104,85.44,smile
64.4197871148,35.7470924372,58.3140456184,37.7178871548,71.8645282113,35.8152509002,32.8218135252,38.8717470988,39.1958383355,40.3040416165,25.9266906762,40.0381752701,56.4621848739,30.6512605042,79.48282586419951,29.73486073243232,39.5588235294,31.6193277313,15.871177472719152,30.42816591187344,66.8181431656,69.6604561134,38.9228250381,71.849651792,52.735069936,70.5857862456,52.98332924,73.1360863656,52.735069936,70.5857862456,52.98332924,73.1360863656,neu
66.1299448737,33.7665956581,57.8715225627,34.9924852425,75.4243070167,33.0304031224,28.0054924792,37.0407584357,36.5378596636,37.0682078216,20.4953404341,37.0907163182,53.058752744,28.4573379951,78.2330921215,22.9966013496,35.8522806731,31.0331571672,13.3732784779,29.76791479,68.5672872126,78.1889041212,32.8999971894,79.8202562635,48.8180393066,80.8336719884,48.8674742197,82.4650241311,48.8180393066,80.8336719884,48.8674742197,82.4650241311,smile
66.1341897258,36.2156711071,58.079713671,38.3615716618,74.1886657805,36.6566095771,29.3011295191,38.4497593559,36.7970835117,39.9195542563,21.5700083424,39.8019706641,52.2578871051,30.8352587917,80.682661903,31.2392284594,38.3025713132,33.6630464654,13.8807686769,35.242200621,71.8748638607,71.1624001221,28.4723497379,73.3724667921,48.416204387,77.366563184,48.9487505725,81.9997149982,48.416204387,77.366563184,48.9487505725,81.9997149982,sad
66.0936374548,33.5567826254,59.0636254504,36.1786313647,74.7515006005,33.1148139254,29.7911164466,38.6564224814,37.2821128454,39.7224488915,22.5404081633,40.8668427374,52.8439375751,30.3985594235,78.9949579835,26.3202881153,37.0674669868,34.0117647056,14.0288115246,34.6557022807,71.9674909962,74.5139591838,37.6447923169,79.735020408,54.3270108042,80.7057623047,54.3270108042,81.5196878753,54.3270108042,80.7057623047,54.3270108042,81.5196878753,sad
64.6998735776,37.3227379446,58.2079826625,38.0832942023,72.6074856416,38.0887267472,27.3674264045,37.3439248694,35.8921755466,38.3033122628,18.2776926134,38.0588477514,58.1972909514,30.6937330687,77.0964782375,31.3361025829,38.4190716998,30.2880260068,13.9752212389,31.7418096442,63.2074840983,78.0549181219,30.2859974714,77.0111757273,49.007736943,79.7273326386,48.6193677902,80.4822253279,49.007736943,79.7273326386,48.6193677902,80.4822253279,sad
66.2826254828,36.9768339769,61.189189189,38.2633204631,73.738996139,38.6046332043,32.5451737453,35.8741312742,39.6077220078,37.8432432435,25.2463320461,36.4254826255,59.6821620629,33.4205408043,79.0767566575,34.5881083719,46.6443242251,31.9935137773,20.5686485494,33.09621648,66.1228827905,70.3474531135,25.2183047429,70.8928474878,50.2609964141,73.642544123,49.3065562599,80.8235700467,50.2609964141,73.642544123,49.3065562599,80.8235700467,smile
66.3291013642,34.3734806628,56.8059533203,37.458022325,73.0671778104,33.8943285603,30.3627466454,38.8655316268,36.6815650019,39.8837298457,19.3123012742,40.5126169803,54.7590032698,29.775262149,77.2358552258,27.7489683166,36.2596910586,33.0773706166,14.3456985006,36.6796707633,70.488698235,69.041230036,32.5155332786,73.2001954088,51.4949388119,74.6658069131,51.8523004084,81.4523217404,51.4949388119,74.6658069131,51.8523004084,81.4523217404,smile
66.8275926636,30.6203605851,58.3836256025,33.1724551071,77.1040266055,32.5448288988,25.1118747972,33.2984844663,33.5558418577,34.4957633779,15.6257500895,34.4747583244,54.7632794668,24.3688648589,82.6696167385,23.8154814002,35.1972214647,25.7918508954,8.95103456884,29.1121516472,68.087838528,79.2562362939,30.279030794,79.3421654024,48.9829334077,80.8029602467,49.3552928778,81.9200386568,48.9829334077,80.8029602467,49.3552928778,81.9200386568,sad
64.1265810027,33.0960947342,57.8872260018,34.9526832954,73.3182161754,32.9134794661,25.7165028972,38.1180146133,34.1776769967,38.4832451496,19.2336608717,39.4571932474,53.7904761902,28.0740740741,80.9904761902,24.7978835976,36.8380952379,30.6264550264,9.5619047619,33.7502645505,70.8435037067,70.9813049422,32.7115813079,77.6776012385,52.0216342181,78.713227341,51.8241033535,79.5033507976,52.0216342181,78.713227341,51.8241033535,79.5033507976,smile
63.7382730354,34.4076823742,56.2976064489,36.6626448187,72.4678274369,34.2977130473,26.8542058935,39.1458231786,35.5748918008,39.8848643571,18.2813282215,41.0082069489,52.9346697259,30.4668518292,78.6687598114,27.0527714045,37.2959787465,32.9631686996,11.8922835407,36.1569858711,68.4482048061,72.2113058812,33.0696447286,77.0093660188,51.1710179929,77.8653785774,51.5002535926,79.1823209757,51.1710179929,77.8653785774,51.5002535926,79.1823209757,smile
